Transaction_ID,Transaction_Date,Transaction_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Age_Group,Customer_Gender,Customer_Type,Lifetime_Orders,Shipping_State,Shipping_State_Name,Shipping_City,Shipping_Zip,Product_SKU,Product_Name,Product_Category,Product_Brand,Product_Rating,Product_Reviews,Quantity,Original_Price,Discount_Percent,Unit_Price,Subtotal,Tax_Rate_Percent,Tax_Amount,Shipping_Cost,Total_Amount,Cost_Per_Unit,Total_Cost,Gross_Profit,Profit_Margin_Percent,Payment_Method,Payment_Status,Order_Status,Shipping_Method,Shipping_Carrier,Delivery_Days_Estimated,Delivery_Days_Actual,On_Time_Delivery,Device_Type,Browser,Operating_System,Traffic_Source,Campaign_Name,Coupon_Code,Is_Gift,Warehouse_Location,Return_Requested,Return_Reason,Customer_Rating,Review_Submitted,NPS_Score,Session_Duration_Seconds,Pages_Viewed,Cart_Abandonment_Count,Days_Since_Last_Purchase,Fiscal_Quarter,Fiscal_Year,Day_Of_Week,Is_Weekend,Hour_Of_Day
TXN-1000215,2023-09-27,20:20:43,C691562,Stephen Stewart,stephenstewart18@icloud.com,18-24,Male,Returning,7,GA,Georgia,Phoenix,26915,SKU42081,Google Pixel 8 Pro,Electronics,Google,4.9,827,2,999.0,5,949.05,1898.1,6.25,118.68,0.0,2016.78,571.83,1143.66,873.12,43.29,Mastercard,Completed,Returned,Express Shipping,DHL,2,8,True,Mobile,Safari,macOS,Direct,,SAVE5,False,West Coast DC,False,Defective,,False,,196,4,1,24,Q3,2023,Wednesday,False,15
TXN-1000216,2023-07-23,08:44:48,C968100,Jerry Wilson,jerry.wilson53@yahoo.com,55-64,Other,VIP,36,IN,Indiana,Atlanta,71181,SKU30412,Apple Mac Studio,Computers,Apple,5.0,1496,1,1999.0,10,1799.1,1799.1,5.01,90.16,0.0,1889.26,1065.92,1065.92,823.34,43.58,Visa,Pending,Shipped,Free Shipping,DHL,2,5,True,Mobile,Chrome,Android,Referral,,SAVE10,False,East Coast DC,True,,,False,9.0,517,6,0,127,Q3,2023,Sunday,True,16
TXN-1000217,2023-12-30,22:20:52,C916043,Frank Gutierrez,fgutierrez1@gmail.com,35-44,Other,New,2,NC,North Carolina,Denver,68261,SKU81973,Garmin Fenix 7,Sports & Outdoors,Garmin,4.1,354,1,699.99,15,594.99,594.99,7.48,44.5,0.0,639.49,416.62,416.62,222.87,34.85,Mastercard,Completed,Returned,Next Day,FedEx,7,7,True,Tablet,Mobile App,Android,Social Media,Back to School,SAVE15,False,West Coast DC,True,Defective,,True,,771,8,0,101,Q4,2023,Saturday,True,14
TXN-1000218,2023-05-18,18:47:43,C804239,Amanda Rogers,amandar5@protonmail.com,35-44,Other,New,47,TX,Texas,New York,20616,SKU91048,Theragun Pro,Sports & Outdoors,Theragun,3.7,689,1,599.0,15,509.15,509.15,7.39,37.63,0.0,546.78,383.52,383.52,163.26,29.86,Mastercard,Pending,Cancelled,Free Shipping,UPS,4,2,True,Mobile,Edge,Android,Organic Search,,SAVE15,False,West Coast DC,False,,,False,,948,16,2,16,Q2,2023,Thursday,False,22
TXN-1000219,2023-01-21,10:26:33,C209398,Angela Miller,angela_miller99@protonmail.com,18-24,Male,Returning,37,FL,Florida,Columbus,96365,SKU99882,Peloton Bike+,Sports & Outdoors,Peloton,4.6,1170,3,2495.0,0,2495.0,7485.0,9.62,719.95,0.0,8204.95,1472.96,4418.88,3786.07,46.14,American Express,Completed,Cancelled,Next Day,Amazon Logistics,5,7,False,Mobile,Safari,Windows,Referral,,,False,West Coast DC,False,,5.0,False,10.0,423,18,1,81,Q1,2023,Saturday,True,13
TXN-1000220,2023-08-26,15:38:01,C148299,Daniel Roberts,daniel.roberts33@yahoo.com,65+,Female,New,17,WI,Wisconsin,Phoenix,35267,SKU52772,Breville Barista Express,Home & Kitchen,Breville,4.5,2629,2,749.95,20,599.96,1199.92,9.77,117.22,0.0,1317.14,402.77,805.54,511.6,38.84,PayPal,Refunded,Processing,Express Shipping,UPS,2,6,False,Mobile,Edge,iOS,Paid Search,Loyalty Rewards Event,SAVE20,False,East Coast DC,False,,2.0,False,,618,15,1,108,Q3,2023,Saturday,True,15
TXN-1000221,2023-12-25,18:11:51,C807226,Richard Green,rgreen32@hotmail.com,65+,Male,New,45,AZ,Arizona,Phoenix,69034,SKU18152,Callaway Paradym Irons,Sports & Outdoors,Callaway,4.8,4543,3,1399.99,20,1119.99,3359.97,9.69,325.67,0.0,3685.64,848.18,2544.54,1141.1,30.96,Apple Pay,Completed,Shipped,2-Day Shipping,DHL,6,10,True,Mobile,Mobile App,iOS,Paid Search,,SAVE20,True,West Coast DC,False,,,False,,106,6,1,121,Q4,2023,Monday,False,18
TXN-1000222,2023-03-18,13:51:01,C240341,Nicholas Morgan,nicholasm20@icloud.com,45-54,Female,Returning,19,SC,South Carolina,Houston,76569,SKU70385,Patagonia Better Sweater,Fashion,Patagonia,3.9,4177,2,139.0,10,125.1,250.2,8.5,21.26,0.0,271.46,81.46,162.92,108.54,39.98,American Express,Completed,Cancelled,2-Day Shipping,USPS,7,6,False,Tablet,Firefox,Android,Direct,,SAVE10,False,Central DC,False,,,True,,395,4,3,107,Q1,2023,Saturday,True,10
TXN-1000223,2023-01-28,17:46:01,C778754,Heather Clark,hclark34@hotmail.com,35-44,Male,New,35,FL,Florida,Dallas,91971,SKU75816,Nike Air Max 90,Fashion,Nike,4.1,2231,1,130.0,5,123.5,123.5,7.69,9.49,0.0,132.99,85.24,85.24,47.75,35.9,PayPal,Completed,Processing,2-Day Shipping,USPS,3,10,True,Desktop,Safari,macOS,Email,,SAVE5,True,West Coast DC,False,,,False,,823,8,2,89,Q1,2023,Saturday,True,7
TXN-1000224,2023-04-17,14:13:13,C412850,Rebecca Green,rebecca_green26@yahoo.com,65+,Female,Returning,40,NJ,New Jersey,San Antonio,50722,SKU93185,Apple Mac Mini M2,Computers,Apple,4.7,4305,2,599.0,5,569.05,1138.1,6.41,72.94,0.0,1211.04,358.86,717.72,493.32,40.74,PayPal,Completed,Returned,2-Day Shipping,USPS,6,6,True,Tablet,Chrome,macOS,Referral,,SAVE5,False,East Coast DC,False,,,False,0.0,450,20,3,110,Q2,2023,Monday,False,19
TXN-1000225,2023-05-25,10:09:29,C830129,Helen Hill,helenhill76@hotmail.com,35-44,Male,VIP,17,MD,Maryland,Los Angeles,16211,SKU14706,Bowflex SelectTech 552,Sports & Outdoors,Bowflex,4.8,3248,3,429.0,0,429.0,1287.0,5.22,67.21,0.0,1354.21,269.62,808.86,545.35,40.27,PayPal,Completed,Returned,Next Day,DHL,6,3,True,Desktop,Firefox,Android,Email,,,False,Central DC,False,Wrong Size,3.0,False,7.0,825,19,0,154,Q2,2023,Thursday,False,23
TXN-1000226,2023-02-27,21:22:40,C623529,Kimberly Martin,kimberlym33@hotmail.com,18-24,Male,Returning,16,MO,Missouri,Jacksonville,44577,SKU31657,TaylorMade Stealth Driver,Sports & Outdoors,TaylorMade,4.9,2837,2,599.99,0,599.99,1199.98,5.23,62.74,0.0,1262.72,340.31,680.62,582.1,46.1,Mastercard,Completed,Processing,2-Day Shipping,USPS,6,5,True,Desktop,Edge,iOS,Paid Search,Loyalty Rewards Event,,True,Central DC,False,,5.0,False,,1126,3,2,84,Q1,2023,Monday,False,6
TXN-1000227,2023-02-17,06:43:39,C892970,Pamela Young,pamelay8@protonmail.com,35-44,Male,VIP,37,AL,Alabama,Miami,38335,SKU57793,Vitamix A3500,Home & Kitchen,Vitamix,4.3,4076,1,649.95,0,649.95,649.95,5.29,34.4,0.0,684.35,344.16,344.16,340.19,49.71,Apple Pay,Completed,Shipped,2-Day Shipping,UPS,6,10,True,Desktop,Chrome,macOS,Email,Anniversary Sale,,False,Southern DC,False,,2.0,False,2.0,203,10,0,3,Q1,2023,Friday,False,6
TXN-1000228,2023-08-31,13:27:18,C549444,Jonathan Stewart,jstewart86@hotmail.com,45-54,Male,New,10,MO,Missouri,Austin,24377,SKU43941,Apple Mac Studio,Computers,Apple,4.2,4913,1,1999.0,10,1799.1,1799.1,6.84,123.03,0.0,1922.13,1189.2,1189.2,732.93,38.13,Klarna,Completed,Returned,Standard Shipping,Amazon Logistics,7,3,True,Mobile,Edge,macOS,Email,,SAVE10,False,East Coast DC,True,,,False,7.0,226,15,0,52,Q3,2023,Thursday,False,11
TXN-1000229,2023-12-31,19:24:54,C792026,Emma Johnson,emma_johnson8@protonmail.com,45-54,Male,Returning,3,OH,Ohio,San Diego,32872,SKU94517,Apple Mac Mini M2,Computers,Apple,5.0,3899,2,599.0,15,509.15,1018.3,6.53,66.45,0.0,1084.75,405.43,810.86,273.89,25.25,PayPal,Completed,Delivered,2-Day Shipping,FedEx,4,4,True,Desktop,Safari,macOS,Direct,Spring Collection Launch,SAVE15,False,West Coast DC,False,,,False,,1008,11,2,56,Q4,2023,Sunday,True,17
TXN-1000230,2023-05-17,16:22:31,C984223,Emily Mendoza,emilym34@gmail.com,45-54,Male,Returning,45,IL,Illinois,Nashville,21735,SKU31414,New Balance 990v6,Fashion,New,4.8,3706,1,199.99,20,159.99,159.99,9.65,15.44,0.0,175.43,106.53,106.53,68.9,39.27,Klarna,Refunded,Processing,2-Day Shipping,Amazon Logistics,7,6,True,Tablet,Chrome,iOS,Organic Search,,SAVE20,False,Southern DC,False,Defective,5.0,True,,108,4,2,166,Q2,2023,Wednesday,False,22
TXN-1000231,2023-01-22,15:25:24,C630509,Jerry Jones,jerry_jones61@yahoo.com,55-64,Female,Returning,18,PA,Pennsylvania,Chicago,79961,SKU14718,Nest Learning Thermostat,Home & Kitchen,Nest,4.5,887,2,249.0,15,211.65,423.3,8.49,35.94,0.0,459.24,142.58,285.16,174.08,37.91,Klarna,Pending,Processing,Free Shipping,DHL,6,9,True,Desktop,Safari,Android,Organic Search,,SAVE15,True,West Coast DC,False,,,False,8.0,832,15,2,113,Q1,2023,Sunday,True,17
TXN-1000232,2023-08-07,10:50:18,C886692,Maria Sanchez,marias10@hotmail.com,25-34,Female,VIP,33,MN,Minnesota,Houston,45887,SKU23805,NordicTrack Commercial 1750,Sports & Outdoors,NordicTrack,3.5,2228,3,1799.0,10,1619.1,4857.3,7.44,361.22,0.0,5218.52,917.6,2752.8,2465.72,47.25,Apple Pay,Completed,Returned,Express Shipping,FedEx,7,10,True,Desktop,Chrome,Android,Email,,SAVE10,False,East Coast DC,False,,,True,3.0,581,16,1,83,Q3,2023,Monday,False,22
TXN-1000233,2023-12-04,15:42:47,C133679,Debra Morris,dmorris24@yahoo.com,65+,Female,New,48,LA,Louisiana,Seattle,62027,SKU57835,"MacBook Pro 14"" M3 Pro",Computers,MacBook,4.1,4907,3,1999.0,0,1999.0,5997.0,8.43,505.25,0.0,6502.25,1281.84,3845.52,2656.73,40.86,Klarna,Pending,Delivered,Free Shipping,FedEx,2,2,True,Desktop,Edge,Android,Referral,,,False,Southern DC,False,,,False,,842,4,3,110,Q4,2023,Monday,False,19
TXN-1000234,2023-10-02,11:56:49,C798412,Emma Garcia,emmag11@hotmail.com,65+,Male,VIP,27,GA,Georgia,San Antonio,26505,SKU60842,Apple AirPods Pro 2,Electronics,Apple,4.9,1461,2,249.0,15,211.65,423.3,6.76,28.6,0.0,451.9,130.92,261.84,190.06,42.06,Google Pay,Completed,Delivered,Next Day,FedEx,4,2,True,Desktop,Safari,macOS,Organic Search,End of Season Clearance,SAVE15,False,West Coast DC,False,,,True,,841,19,2,51,Q4,2023,Monday,False,16
TXN-1000235,2023-06-17,12:22:34,C746731,Melissa Long,melissa_long30@yahoo.com,45-54,Female,VIP,8,NC,North Carolina,San Diego,82254,SKU80337,Lenovo ThinkPad X1 Carbon,Computers,Lenovo,4.1,1521,2,1429.0,10,1286.1,2572.2,6.75,173.62,0.0,2745.82,824.14,1648.28,1097.54,39.97,Mastercard,Completed,Cancelled,Express Shipping,DHL,6,2,True,Mobile,Edge,Android,Referral,First Purchase Discount,SAVE10,False,East Coast DC,True,,5.0,True,,214,3,1,18,Q2,2023,Saturday,True,18
TXN-1000236,2023-03-03,15:07:02,C632482,Paul Cox,paul_cox47@outlook.com,65+,Female,New,26,VA,Virginia,Los Angeles,43566,SKU97875,Dell XPS 15,Computers,Dell,3.7,3742,2,1799.0,0,1799.0,3598.0,6.11,219.76,0.0,3817.76,1222.95,2445.9,1371.86,35.93,Apple Pay,Completed,Shipped,Free Shipping,DHL,7,8,True,Desktop,Firefox,iOS,Paid Search,Cyber Monday Special,,False,Central DC,False,,3.0,False,4.0,520,19,3,93,Q1,2023,Friday,False,21
TXN-1000237,2023-03-07,07:21:58,C103006,Brian Martin,brian.martin6@outlook.com,65+,Other,VIP,16,CA,California,San Francisco,85448,SKU75034,YETI Tundra 45 Cooler,Sports & Outdoors,YETI,4.7,2116,2,325.0,0,325.0,650.0,6.94,45.09,0.0,695.09,215.22,430.44,264.65,38.07,Klarna,Pending,Shipped,Free Shipping,Amazon Logistics,7,8,True,Desktop,Chrome,iOS,Organic Search,,,False,Southern DC,False,,,False,7.0,457,12,3,16,Q1,2023,Tuesday,False,22
TXN-1000238,2023-09-06,14:19:24,C838618,Lisa Garcia,lisag55@icloud.com,45-54,Male,Returning,9,NC,North Carolina,New York,88889,SKU88889,Apple Mac Mini M2,Computers,Apple,4.5,2602,2,599.0,15,509.15,1018.3,9.97,101.52,0.0,1119.82,349.86,699.72,420.1,37.51,Klarna,Completed,Delivered,Next Day,USPS,6,10,True,Mobile,Mobile App,Windows,Social Media,,SAVE15,False,West Coast DC,False,Changed Mind,4.0,False,,274,10,0,149,Q3,2023,Wednesday,False,7
TXN-1000239,2023-05-17,17:06:29,C405035,Michelle Scott,michelle.scott8@outlook.com,18-24,Female,New,31,LA,Louisiana,Los Angeles,52643,SKU21453,Sony WH-1000XM5 Headphones,Electronics,Sony,3.8,500,1,349.99,10,314.99,314.99,5.15,16.21,0.0,331.2,206.4,206.4,124.8,37.68,Visa,Completed,Delivered,2-Day Shipping,USPS,5,5,True,Tablet,Firefox,Android,Email,,SAVE10,False,West Coast DC,False,,,True,,85,12,0,135,Q2,2023,Wednesday,False,9
TXN-1000240,2023-09-22,20:47:19,C592255,Sharon Stewart,sharonstewart53@yahoo.com,45-54,Other,Returning,47,SC,South Carolina,Columbus,36726,SKU90663,Adidas Ultraboost 23,Fashion,Adidas,4.0,1514,3,190.0,5,180.5,541.5,8.07,43.68,0.0,585.18,97.07,291.21,293.97,50.24,Apple Pay,Completed,Delivered,Standard Shipping,Amazon Logistics,7,5,True,Desktop,Edge,macOS,Paid Search,Flash Sale Friday,SAVE5,True,Central DC,True,,,True,1.0,84,11,3,77,Q3,2023,Friday,False,7
TXN-1000241,2023-11-12,16:38:30,C688492,Kenneth Myers,kenneth.myers1@outlook.com,55-64,Male,New,2,VA,Virginia,Nashville,70044,SKU48336,The North Face Puffer,Fashion,The,4.4,1743,1,229.0,20,183.2,183.2,7.88,14.44,0.0,197.64,158.18,158.18,39.46,19.97,American Express,Completed,Cancelled,Standard Shipping,DHL,3,7,True,Mobile,Edge,Android,Social Media,Cyber Monday Special,SAVE20,False,East Coast DC,True,,5.0,False,6.0,567,3,3,135,Q4,2023,Sunday,True,12
TXN-1000242,2023-04-10,18:04:02,C472699,Kimberly Miller,kimberly_miller68@yahoo.com,55-64,Other,New,10,OH,Ohio,New York,78923,SKU49154,Apple Mac Mini M2,Computers,Apple,4.7,765,2,599.0,5,569.05,1138.1,8.85,100.71,0.0,1238.81,404.18,808.36,430.45,34.75,Google Pay,Completed,Processing,Standard Shipping,UPS,5,4,True,Tablet,Firefox,Windows,Referral,Bundle & Save,SAVE5,False,East Coast DC,False,,1.0,True,,335,4,3,9,Q2,2023,Monday,False,6
TXN-1000243,2023-02-14,08:18:44,C539017,Sandra Richardson,sandra_richardson32@gmail.com,18-24,Female,VIP,12,CO,Colorado,Philadelphia,21332,SKU56321,Nike Air Max 90,Fashion,Nike,4.5,3836,3,130.0,5,123.5,370.5,5.81,21.51,0.0,392.01,78.9,236.7,155.31,39.62,Mastercard,Completed,Delivered,Standard Shipping,USPS,3,6,True,Desktop,Edge,Android,Referral,,SAVE5,False,Southern DC,True,,,False,,1036,8,0,170,Q1,2023,Tuesday,False,7
TXN-1000244,2023-03-24,14:38:15,C576296,Linda Reyes,linda.reyes59@hotmail.com,25-34,Other,New,49,FL,Florida,San Diego,40029,SKU60230,Razer Blade 15,Computers,Razer,4.6,2013,2,2499.0,15,2124.15,4248.3,8.48,360.14,0.0,4608.44,1665.18,3330.36,1278.08,27.73,Apple Pay,Completed,Delivered,Free Shipping,FedEx,6,2,True,Desktop,Firefox,iOS,Direct,Limited Time Offer,SAVE15,False,Central DC,False,,5.0,False,4.0,179,14,1,64,Q1,2023,Friday,False,14
TXN-1000245,2023-11-13,15:01:26,C767891,Angela Ward,angelaward30@icloud.com,45-54,Female,New,1,NY,New York,Chicago,18005,SKU50809,Titleist Pro V1 Golf Balls,Sports & Outdoors,Titleist,3.6,2084,2,54.99,0,54.99,109.98,7.19,7.91,0.0,117.89,35.07,70.14,47.75,40.5,Mastercard,Completed,Shipped,Next Day,UPS,4,5,False,Desktop,Edge,iOS,Organic Search,,,False,Southern DC,False,,,False,,175,17,2,146,Q4,2023,Monday,False,19
TXN-1000246,2023-03-05,15:14:24,C937247,Patricia Nguyen,pnguyen61@hotmail.com,45-54,Male,New,25,NY,New York,Houston,68257,SKU12365,Adidas Ultraboost 23,Fashion,Adidas,4.4,4643,1,190.0,0,190.0,190.0,5.26,9.99,0.0,199.99,109.12,109.12,90.87,45.44,Mastercard,Refunded,Returned,Free Shipping,USPS,4,3,True,Desktop,Safari,iOS,Organic Search,First Purchase Discount,,False,West Coast DC,False,,4.0,False,7.0,593,10,2,73,Q1,2023,Sunday,True,23
TXN-1000247,2023-01-08,13:21:48,C402540,Matthew Hughes,mhughes34@outlook.com,35-44,Other,VIP,10,MN,Minnesota,Nashville,28231,SKU67173,Bose QuietComfort Ultra,Electronics,Bose,4.5,1570,3,429.0,0,429.0,1287.0,9.69,124.75,0.0,1411.75,250.92,752.76,658.99,46.68,Klarna,Pending,Delivered,Next Day,DHL,6,6,True,Tablet,Firefox,Android,Social Media,,,False,Southern DC,False,,1.0,False,,947,3,3,63,Q1,2023,Sunday,True,22
TXN-1000248,2023-01-03,11:51:49,C126183,Brandon Walker,brandonw73@hotmail.com,65+,Other,VIP,29,LA,Louisiana,Austin,41651,SKU67771,New Balance 990v6,Fashion,New,4.5,226,1,199.99,0,199.99,199.99,8.82,17.64,0.0,217.63,123.69,123.69,93.94,43.17,Klarna,Pending,Delivered,Standard Shipping,DHL,4,8,True,Desktop,Firefox,Windows,Referral,,,False,Central DC,False,,1.0,False,,1156,4,2,122,Q1,2023,Tuesday,False,13
TXN-1000249,2023-05-23,07:35:01,C402035,John Miller,john_miller20@hotmail.com,25-34,Female,New,10,WI,Wisconsin,Boston,55871,SKU27584,Acer Swift Go 14,Computers,Acer,4.7,4853,2,849.0,0,849.0,1698.0,6.18,104.98,0.0,1802.98,444.3,888.6,914.38,50.71,Mastercard,Completed,Cancelled,Standard Shipping,Amazon Logistics,6,6,True,Tablet,Mobile App,Android,Paid Search,Refer a Friend Bonus,,True,Central DC,False,,,False,,630,17,0,174,Q2,2023,Tuesday,False,14
TXN-1000250,2023-10-07,22:53:28,C602533,Barbara Hughes,barbarah69@icloud.com,55-64,Male,VIP,37,FL,Florida,San Jose,47491,SKU83885,Apple AirPods Pro 2,Electronics,Apple,4.3,662,2,249.0,20,199.2,398.4,7.22,28.78,0.0,427.18,155.21,310.42,116.76,27.33,American Express,Completed,Shipped,Express Shipping,USPS,2,9,False,Mobile,Safari,Windows,Email,,SAVE20,True,Southern DC,False,,3.0,True,10.0,266,3,2,106,Q4,2023,Saturday,True,10
TXN-1000251,2023-04-05,23:36:00,C863945,Samuel Kelly,samuelk98@gmail.com,45-54,Male,VIP,36,IN,Indiana,Philadelphia,92788,SKU23664,HP Spectre x360 16,Computers,HP,4.7,184,2,1649.0,15,1401.65,2803.3,9.56,268.04,0.0,3071.34,1111.24,2222.48,848.86,27.64,Visa,Completed,Processing,Free Shipping,USPS,7,9,True,Mobile,Edge,Android,Organic Search,,SAVE15,False,East Coast DC,False,,,False,,914,16,2,108,Q2,2023,Wednesday,False,21
TXN-1000252,2023-03-20,23:22:23,C731908,Linda Sanders,linda.sanders90@outlook.com,45-54,Male,VIP,46,AL,Alabama,Atlanta,82645,SKU33182,TaylorMade Stealth Driver,Sports & Outdoors,TaylorMade,4.9,3430,1,599.99,0,599.99,599.99,6.49,38.97,0.0,638.96,366.61,366.61,272.35,42.62,American Express,Completed,Delivered,Standard Shipping,DHL,4,9,True,Desktop,Edge,macOS,Paid Search,,,True,Southern DC,False,Not as Expected,4.0,False,4.0,963,9,3,13,Q1,2023,Monday,False,23
TXN-1000253,2023-09-19,07:51:21,C730047,Thomas Parker,thomas_parker76@gmail.com,18-24,Other,New,34,VA,Virginia,Los Angeles,63439,SKU23522,Fitbit Charge 6,Electronics,Fitbit,4.9,4865,3,159.95,0,159.95,479.85,9.78,46.92,0.0,526.77,95.15,285.45,241.32,45.81,Google Pay,Completed,Shipped,Standard Shipping,USPS,3,9,True,Desktop,Chrome,Android,Paid Search,Bundle & Save,,False,East Coast DC,True,,5.0,False,7.0,1106,20,0,172,Q3,2023,Tuesday,False,20
TXN-1000254,2023-09-18,17:18:47,C402305,Lisa Myers,lmyers42@gmail.com,45-54,Male,New,41,MA,Massachusetts,Atlanta,90120,SKU86374,Sony WH-1000XM5 Headphones,Electronics,Sony,4.6,1202,3,349.99,0,349.99,1049.97,9.48,99.53,0.0,1149.5,232.02,696.06,453.44,39.45,PayPal,Completed,Delivered,2-Day Shipping,FedEx,2,7,True,Tablet,Chrome,Android,Referral,,,False,East Coast DC,True,,1.0,False,,407,14,3,120,Q3,2023,Monday,False,19
TXN-1000255,2023-12-21,23:28:58,C111218,Brenda Scott,brendas12@gmail.com,55-64,Male,New,42,IN,Indiana,Portland,16223,SKU63191,Adidas Ultraboost 23,Fashion,Adidas,4.6,4302,2,190.0,0,190.0,380.0,9.21,34.99,0.0,414.99,122.97,245.94,169.05,40.74,Apple Pay,Refunded,Cancelled,Free Shipping,UPS,6,6,True,Desktop,Firefox,iOS,Organic Search,,,True,West Coast DC,True,,4.0,False,,1138,16,0,121,Q4,2023,Thursday,False,18
TXN-1000256,2023-06-22,06:01:46,C836746,Daniel Brooks,daniel_brooks39@icloud.com,25-34,Female,Returning,50,SC,South Carolina,Denver,33665,SKU33702,Michael Kors Crossbody,Fashion,Michael,4.8,3738,1,298.0,15,253.3,253.3,6.69,16.94,0.0,270.24,159.57,159.57,110.67,40.95,PayPal,Completed,Cancelled,Next Day,DHL,4,4,False,Mobile,Safari,Android,Email,,SAVE15,True,Southern DC,False,,4.0,True,,755,17,2,90,Q2,2023,Thursday,False,17
TXN-1000257,2023-03-09,13:40:46,C884838,Jonathan Perez,jonathan.perez66@yahoo.com,55-64,Male,VIP,43,FL,Florida,Nashville,83701,SKU91869,Coach Leather Tote,Fashion,Coach,4.2,1754,3,395.0,15,335.75,1007.25,8.24,83.03,0.0,1090.28,270.28,810.84,279.44,25.63,Mastercard,Completed,Processing,Express Shipping,FedEx,4,5,False,Mobile,Firefox,Android,Email,,SAVE15,True,West Coast DC,True,,5.0,True,,284,15,3,103,Q1,2023,Thursday,False,16
TXN-1000258,2023-07-15,23:59:42,C508226,Carol Flores,carol.flores79@protonmail.com,18-24,Female,Returning,31,WI,Wisconsin,Philadelphia,56568,SKU30740,"iPad Pro 12.9""",Electronics,iPad,3.6,3604,2,1099.0,0,1099.0,2198.0,6.12,134.45,0.0,2332.45,735.53,1471.06,861.39,36.93,Klarna,Completed,Shipped,Free Shipping,Amazon Logistics,5,9,True,Tablet,Firefox,macOS,Paid Search,First Purchase Discount,,False,West Coast DC,False,,2.0,False,,1158,20,3,172,Q3,2023,Saturday,True,18
TXN-1000259,2023-05-15,06:45:15,C816554,Charles Sanders,charles_sanders19@outlook.com,18-24,Other,New,28,CA,California,Phoenix,46131,SKU76254,Hydro Flask 32oz,Sports & Outdoors,Hydro,4.0,4725,2,44.95,20,35.96,71.92,7.06,5.08,0.0,77.0,31.11,62.22,14.78,19.19,Visa,Completed,Returned,Next Day,UPS,2,3,True,Mobile,Safari,Windows,Direct,Black Friday Deals,SAVE20,True,Southern DC,True,Wrong Size,3.0,False,,839,7,2,106,Q2,2023,Monday,False,18
TXN-1000260,2023-07-25,06:53:00,C676369,Donna Baker,donna_baker33@icloud.com,55-64,Other,VIP,43,PA,Pennsylvania,Boston,24472,SKU92039,"MacBook Pro 14"" M3 Pro",Computers,MacBook,3.6,2970,2,1999.0,5,1899.05,3798.1,6.76,256.9,0.0,4055.0,1203.61,2407.22,1647.78,40.64,Apple Pay,Refunded,Processing,Next Day,UPS,3,6,True,Desktop,Mobile App,Android,Organic Search,Limited Time Offer,SAVE5,False,East Coast DC,True,,,True,10.0,979,14,1,68,Q3,2023,Tuesday,False,12
TXN-1000261,2023-11-19,16:37:54,C604849,Margaret Walker,margaret.walker48@yahoo.com,35-44,Female,New,45,SC,South Carolina,Fort Worth,32819,SKU77173,Samsung Galaxy Tab S9,Electronics,Samsung,4.2,4274,1,849.99,0,849.99,849.99,5.19,44.11,0.0,894.1,485.47,485.47,408.63,45.7,PayPal,Completed,Delivered,Express Shipping,Amazon Logistics,7,3,False,Desktop,Firefox,macOS,Paid Search,,,True,East Coast DC,False,,1.0,False,,73,17,2,80,Q4,2023,Sunday,True,23
TXN-1000262,2023-06-13,14:56:21,C116391,Sarah Sanchez,sarah.sanchez55@protonmail.com,55-64,Other,Returning,34,MA,Massachusetts,Nashville,47759,SKU63560,All-Clad D5 Cookware Set,Home & Kitchen,All-Clad,4.2,2193,1,699.95,5,664.95,664.95,7.62,50.67,0.0,715.62,469.88,469.88,245.74,34.34,PayPal,Completed,Shipped,Standard Shipping,Amazon Logistics,2,4,True,Mobile,Firefox,Android,Social Media,,SAVE5,False,Southern DC,True,,5.0,True,,1094,8,2,38,Q2,2023,Tuesday,False,7
TXN-1000263,2023-07-16,21:59:51,C818937,John Ramirez,john.ramirez50@outlook.com,55-64,Other,New,23,WA,Washington,Chicago,31051,SKU82858,HP Spectre x360 16,Computers,HP,4.9,3231,3,1649.0,20,1319.2,3957.6,7.22,285.61,0.0,4243.21,886.84,2660.52,1582.69,37.3,Mastercard,Completed,Delivered,Free Shipping,UPS,7,6,True,Mobile,Safari,iOS,Direct,,SAVE20,False,Southern DC,False,,5.0,True,,440,14,0,112,Q3,2023,Sunday,True,7
TXN-1000264,2023-12-29,09:15:13,C612061,Nicholas Ruiz,nicholasruiz64@gmail.com,65+,Female,New,14,OH,Ohio,San Jose,23909,SKU63631,Callaway Paradym Irons,Sports & Outdoors,Callaway,4.9,4593,2,1399.99,0,1399.99,2799.98,5.23,146.42,0.0,2946.4,855.2,1710.4,1236.0,41.95,Apple Pay,Completed,Returned,Next Day,USPS,2,5,True,Mobile,Safari,iOS,Direct,Summer Sale 2024,,False,Central DC,False,,1.0,False,4.0,1060,8,2,18,Q4,2023,Friday,False,7
TXN-1000265,2023-04-08,06:23:54,C273757,Carol Rodriguez,carolr16@yahoo.com,45-54,Male,VIP,17,NJ,New Jersey,Fort Worth,97545,SKU97345,Titleist Pro V1 Golf Balls,Sports & Outdoors,Titleist,4.3,654,3,54.99,0,54.99,164.97,6.78,11.19,0.0,176.16,30.72,92.16,84.0,47.68,Klarna,Completed,Returned,Next Day,USPS,3,7,True,Tablet,Mobile App,Windows,Organic Search,Holiday Gift Guide,,False,West Coast DC,False,,,False,,447,7,1,106,Q2,2023,Saturday,True,17
